Log ID,Date,Lifecycle Type,Category,Vegetable / Crop,Variety,Bed / Row,Quantity,Weight (lbs),Notes,Plant ID,GPS Latitude,GPS Longitude
1660,2016-07-01,plant,Carrots,Orange Carrots,Sugarsnax 54,2.3,2000,0,,204,43.18839207683708,-77.36601769924164
1661,2016-07-01,plant,Carrots,Purple Carrots,Purple Haze,2.3,2000,0,,131,43.18839207683708,-77.36601769924164
1662,2016-07-01,harvest,Lettuce,Red Leaf,Vulcan,2.2,8,0,,5,43.18839207683708,-77.36601769924164
1663,2016-07-01,harvest,Lettuce,Green Leaf,Two Star,2.2,8,0,,2,43.18839207683708,-77.36601769924164
1664,2016-07-01,harvest,Lettuce,Red Leaf,Vulcan,2.2,8,0,,5,43.18839207683708,-77.36601769924164
1674,2016-07-01,sow,Lettuce,Mini Romaine,Breen,3.2,200,0,,9,43.18839207683708,-77.36601769924164
1675,2016-07-01,sow,Lettuce,Romaine,Green Forest,3.2,200,0,,10,43.18839207683708,-77.36601769924164
1665,2016-07-02,shrink,Lettuce,Red Leaf,Vulcan,2.2,10,0,Horses,5,43.18839207683708,-77.36601769924164
1666,2016-07-02,harvest,Cabbage,Green Cabbage,Farao,2.2,12,37,,128,43.18839207683708,-77.36601769924164
1667,2016-07-02,harvest,Lettuce,Red Leaf,Vulcan,2.2,8,0,,5,43.18839207683708,-77.36601769924164
1668,2016-07-02,harvest,Lettuce,Romaine,Green Forest,2.2,12,0,,10,43.18839207683708,-77.36601769924164
1669,2016-07-02,plant,Lettuce,Bibb,Adriana,2.2.4,150,0,,228,43.18839207683708,-77.36601769924164
1670,2016-07-02,plant,Lettuce,Green Leaf,Starfighter,2.2.4,120,0,,227,43.18839207683708,-77.36601769924164
1671,2016-07-02,plant,Lettuce,Red Leaf,New Red Fire,2.2.4,126,0,,76,43.18839207683708,-77.36601769924164
1672,2016-07-02,plant,Lettuce,Romaine,Jericho,2.2.4,160,0,,229,43.18839207683708,-77.36601769924164
1676,2016-07-04,harvest,Squash,Zucchini,Payload,1.1,0,10,,234,43.18839207683708,-77.36601769924164
1677,2016-07-04,harvest,Squash,Summer Squash,Multipik,1.1,0,3,,49,43.18839207683708,-77.36601769924164
1700,2016-07-04,harvest,Lettuce,Romaine,Green Forest,2.2,24,0,,10,43.18839207683708,-77.36601769924164
1678,2016-07-05,plant,Squash,Winter Squash,Spaghetti Squash,1.2,49,0,,134,43.18839207683708,-77.36601769924164
1679,2016-07-05,plant,Cucumbers,Specialty Cuke,Lemon,1.2,40,0,,54,43.18839207683708,-77.36601769924164
1680,2016-07-05,sow,Cauliflower,Cauliflower,Skywalker,3.2,500,0,,114,43.18839207683708,-77.36601769924164
1681,2016-07-05,sow,Broccoli,Broccoli,Green Magic,3.2,864,0,,18,43.18839207683708,-77.36601769924164
1682,2016-07-05,plant,Squash,Winter Squash,Bush Delicata,5.1,43,0,,237,43.18839207683708,-77.36601769924164
1683,2016-07-05,harvest,Squash,Summer Squash,Multipik,1.1,0,6,,49,43.18839207683708,-77.36601769924164
1684,2016-07-05,harvest,Squash,Zucchini,Payload,1.1,0,36,,234,43.18839207683708,-77.36601769924164
1705,2016-07-05,harvest,Lettuce,Green Leaf,Two Star,2.2,12,0,,2,43.18839207683708,-77.36601769924164
1685,2016-07-06,harvest,Squash,Summer Squash,Multipik,1.1,0,12,,49,43.18839207683708,-77.36601769924164
1686,2016-07-06,harvest,Squash,Zucchini,Payload,1.1,0,52,,234,43.18839207683708,-77.36601769924164
1687,2016-07-06,harvest,Cucumbers,Slicer Cuke,Corinto,3.2,0,11.5,,208,43.18839207683708,-77.36601769924164
1688,2016-07-06,harvest,Cucumbers,Mini Cuke,Iznik,3.2,6,0,,232,43.18839207683708,-77.36601769924164
1702,2016-07-06,shrink,Lettuce,Red Leaf,Vulcan,2.2,18,0,,5,43.18839207683708,-77.36601769924164
1689,2016-07-07,harvest,Lettuce,Mini Romaine,Dragoon,2.2,62,0,,8,43.18839207683708,-77.36601769924164
1690,2016-07-07,harvest,Lettuce,Mini Romaine,Breen,2.2,29,0,,9,43.18839207683708,-77.36601769924164
1691,2016-07-07,harvest,Lettuce,Romaine,Green Forest,2.2,36,0,,10,43.18839207683708,-77.36601769924164
1692,2016-07-07,harvest,Cabbage,Green Cabbage,Farao,2.2,0,114,,128,43.18839207683708,-77.36601769924164
1693,2016-07-07,shrink,Lettuce,Mini Romaine,Breen,2.2,13,0,,9,43.18839207683708,-77.36601769924164
1694,2016-07-07,shrink,Lettuce,Mini Romaine,Dragoon,2.2,28,0,,8,43.18839207683708,-77.36601769924164
1695,2016-07-07,harvest,Kale,Green Kale,Vates,2.1,10,0,,21,43.18839207683708,-77.36601769924164
1696,2016-07-07,harvest,Kale,Red Kale,Red Russian,2.1,6,0,,22,43.18839207683708,-77.36601769924164
1697,2016-07-07,harvest,Greens,Swiss Chard,Bright Lights,2.1,1,0,,60,43.18839207683708,-77.36601769924164
1698,2016-07-07,harvest,Lettuce,Green Leaf,Two Star,2.2,12,0,,2,43.18839207683708,-77.36601769924164
1699,2016-07-07,harvest,Lettuce,Red Leaf,Vulcan,2.2,12,0,,5,43.18839207683708,-77.36601769924164
1701,2016-07-07,harvest,Lettuce,Red Leaf,Vulcan,2.2,18,0,,5,43.18839207683708,-77.36601769924164
1703,2016-07-07,harvest,Beets,Red Beets,Boro,2.2,26,27,,25,43.18839207683708,-77.36601769924164
1704,2016-07-07,harvest,Beets,Golden Beets,Touchstone,2.2,4,5,,26,43.18839207683708,-77.36601769924164
1706,2016-07-07,harvest,Squash,Summer Squash,Multipik,1.1,0,16,,49,43.18839207683708,-77.36601769924164
1707,2016-07-07,harvest,Squash,Zucchini,Payload,1.1,0,55,,234,43.18839207683708,-77.36601769924164
1708,2016-07-08,harvest,Lettuce,Romaine,Green Forest,2.2,61,0,,10,43.18839207683708,-77.36601769924164
1709,2016-07-08,harvest,Lettuce,Green Leaf,Two Star,2.2,31,0,,2,43.18839207683708,-77.36601769924164
1710,2016-07-08,shrink,Lettuce,Green Leaf,Two Star,2.2,18,0,,2,43.18839207683708,-77.36601769924164
1711,2016-07-08,shrink,Lettuce,Romaine,Green Forest,2.2,1,0,,10,43.18839207683708,-77.36601769924164
1712,2016-07-08,harvest,Cabbage,Green Cabbage,Farao,2.2,15,63,,128,43.18839207683708,-77.36601769924164
1713,2016-07-08,harvest,Squash,Zucchini,Payload,1.1,0,61,,234,43.18839207683708,-77.36601769924164
1714,2016-07-08,harvest,Squash,Summer Squash,Multipik,1.1,0,20,,49,43.18839207683708,-77.36601769924164
1715,2016-07-08,harvest,Cabbage,Green Cabbage,Farao,2.2,8,35,,128,43.18839207683708,-77.36601769924164
1716,2016-07-08,harvest,Lettuce,Red Leaf,Vulcan,2.2,57,0,,5,43.18839207683708,-77.36601769924164
1717,2016-07-08,shrink,Lettuce,Red Leaf,Vulcan,2.2,24,0,,5,43.18839207683708,-77.36601769924164
1718,2016-07-08,harvest,Kale,Green Kale,Starbor,2.1,10,0,,214,43.18839207683708,-77.36601769924164
1719,2016-07-08,harvest,Kale,Red Kale,Red Russian,2.1,7,0,,22,43.18839207683708,-77.36601769924164
1720,2016-07-08,harvest,Beets,Red Beets,Boro,2.2,17,17,,25,43.18839207683708,-77.36601769924164
1721,2016-07-09,plant,Lettuce,Mini Romaine,Breen,2.2.4,157,0,,9,43.18839207683708,-77.36601769924164
1722,2016-07-09,plant,Lettuce,Mini Romaine,Dragoon,2.2.4,100,0,,8,43.18839207683708,-77.36601769924164
1723,2016-07-09,plant,Lettuce,Salanova,Premier Collection,2.2.4,197,0,,1,43.18839207683708,-77.36601769924164
1724,2016-07-09,harvest,Squash,Summer Squash,Multipik,1.1,0,30,,49,43.18839207683708,-77.36601769924164
1725,2016-07-09,harvest,Squash,Zucchini,Payload,1.1,0,44,,234,43.18839207683708,-77.36601769924164
1726,2016-07-09,harvest,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,32,,209,43.18839207683708,-77.36601769924164
1727,2016-07-10,harvest,Cucumbers,Slicer Cuke,Corinto,3.1,1,0,,208,43.18839207683708,-77.36601769924164
1728,2016-07-10,harvest,Squash,Summer Squash,Multipik,1.1,0,24,,49,43.18839207683708,-77.36601769924164
1729,2016-07-10,harvest,Squash,Zucchini,Payload,1.1,0,36,,234,43.18839207683708,-77.36601769924164
1730,2016-07-10,harvest,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,41,,209,43.18839207683708,-77.36601769924164
1731,2016-07-11,harvest,Lettuce,Salanova,Premier Collection,2.2,48,0,,1,43.18839207683708,-77.36601769924164
1732,2016-07-11,harvest,Lettuce,Red Leaf,Vulcan,2.2,21,0,,5,43.18839207683708,-77.36601769924164
1733,2016-07-11,harvest,Lettuce,Mini Romaine,Ansar,2.2,4,0,,176,43.18839207683708,-77.36601769924164
1734,2016-07-11,harvest,Lettuce,Green Leaf,Two Star,2.2,62,0,,2,43.18839207683708,-77.36601769924164
1735,2016-07-11,harvest,Cabbage,Green Cabbage,Farao,2.2,3,15.22,,128,43.18839207683708,-77.36601769924164
1736,2016-07-11,harvest,Squash,Summer Squash,Multipik,1.1,10,0,,49,43.18839207683708,-77.36601769924164
1737,2016-07-11,harvest,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,36,,209,43.18839207683708,-77.36601769924164
1738,2016-07-13,harvest,Peppers,Bell Peppers,Revolution,1.2,0,153,,216,43.18839207683708,-77.36601769924164
1739,2016-07-13,shrink,Peppers,Bell Peppers,Revolution,1.2,0,46,,216,43.18839207683708,-77.36601769924164
1740,2016-07-13,harvest,Peppers,Hot Peppers,Jalafuego,1.2,0,16,,45,43.18839207683708,-77.36601769924164
1741,2016-07-13,harvest,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,74,,209,43.18839207683708,-77.36601769924164
1742,2016-07-13,harvest,Squash,Summer Squash,Multipik,1.1,0,37,,49,43.18839207683708,-77.36601769924164
1743,2016-07-13,harvest,Squash,Zucchini,Payload,1.1,0,51,,234,43.18839207683708,-77.36601769924164
1744,2016-07-13,harvest,Lettuce,Salanova,Premier Collection,2.2.3,26,0,,1,43.18839207683708,-77.36601769924164
1745,2016-07-13,harvest,Cabbage,Red Cabbage,Integro,2.2,7,22,,203,43.18839207683708,-77.36601769924164
1746,2016-07-14,harvest,Broccoli,Broccoli,Green Magic,1.1,0,33,,18,43.18839207683708,-77.36601769924164
1747,2016-07-14,harvest,Lettuce,Romaine,Jericho,2.2,51,0,,229,43.18839207683708,-77.36601769924164
1748,2016-07-14,shrink,Lettuce,Romaine,Jericho,2.2,9,0,,229,43.18839207683708,-77.36601769924164
1749,2016-07-14,harvest,Lettuce,Salanova,Premier Collection,2.2,24,0,,1,43.18839207683708,-77.36601769924164
1750,2016-07-14,harvest,Kale,Green Kale,Starbor,2.1,13,0,,214,43.18839207683708,-77.36601769924164
1751,2016-07-14,harvest,Kale,Red Kale,Red Russian,2.1,3,0,,22,43.18839207683708,-77.36601769924164
1752,2016-07-15,harvest,Beets,Golden Beets,Touchstone,2.2,17,0,,26,43.18839207683708,-77.36601769924164
1753,2016-07-15,harvest,Beets,Red Beets,Boro,2.2,17,0,,25,43.18839207683708,-77.36601769924164
1754,2016-07-15,harvest,Kale,Green Kale,Vates,2.1,12,0,,21,43.18839207683708,-77.36601769924164
1755,2016-07-15,harvest,Kale,Red Kale,Red Russian,2.1,2,0,,22,43.18839207683708,-77.36601769924164
1756,2016-07-15,harvest,Broccoli,Broccoli,Green Magic,1.1,0,35,,18,43.18839207683708,-77.36601769924164
1757,2016-07-15,harvest,Lettuce,Green Leaf,Starfighter,2.2,16,0,,227,43.18839207683708,-77.36601769924164
1758,2016-07-15,harvest,Lettuce,Red Leaf,New Red Fire,2.2,16,0,,76,43.18839207683708,-77.36601769924164
1759,2016-07-15,harvest,Lettuce,Salanova,Premier Collection,2.2.3,69,0,,1,43.18839207683708,-77.36601769924164
1760,2016-07-15,harvest,Squash,Summer Squash,Multipik,1.1,0,56,,49,43.18839207683708,-77.36601769924164
1761,2016-07-15,harvest,Squash,Zucchini,Payload,1.1,0,60,,234,43.18839207683708,-77.36601769924164
1762,2016-07-15,harvest,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,106,,209,43.18839207683708,-77.36601769924164
1763,2016-07-17,harvest,Broccoli,Broccoli,Green Magic,1.1,0,49,,18,43.18839207683708,-77.36601769924164
1764,2016-07-17,harvest,Garlic,Garlic,Music,Garlic,310,0,,121,43.18839207683708,-77.36601769924164
1765,2016-07-17,sow,Lettuce,Green Leaf,Starfighter,3.2,200,0,,227,43.18839207683708,-77.36601769924164
1766,2016-07-17,sow,Lettuce,Red Leaf,New Red Fire,3.2,200,0,,76,43.18839207683708,-77.36601769924164
1767,2016-07-17,sow,Lettuce,Mini Romaine,Breen,3.2,200,0,,9,43.18839207683708,-77.36601769924164
1768,2016-07-17,sow,Lettuce,Mini Romaine,Dragoon,3.2,200,0,,8,43.18839207683708,-77.36601769924164
1769,2016-07-17,sow,Lettuce,Bibb,Adriana,3.2,200,0,,228,43.18839207683708,-77.36601769924164
1770,2016-07-17,sow,Lettuce,Salanova,Premier Collection,3.2,200,0,,1,43.18839207683708,-77.36601769924164
1771,2016-07-17,harvest,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,55,,209,43.18839207683708,-77.36601769924164
1772,2016-07-17,harvest,Squash,Summer Squash,Multipik,1.1,0,30,,49,43.18839207683708,-77.36601769924164
1773,2016-07-17,harvest,Squash,Zucchini,Payload,1.1,0,29,,234,43.18839207683708,-77.36601769924164
1774,2016-07-17,sow,Squash,Summer Squash,Multipik,3.2,100,0,100 seeds 2 per cell,49,43.18839207683708,-77.36601769924164
1775,2016-07-17,sow,Squash,Zucchini,Payload,3.2,100,0,100 seeds 2 per cell,234,43.18839207683708,-77.36601769924164
1776,2016-07-17,sow,Cucumbers,Slicer Cuke,Marketmore 76,3.2,100,0,100 seeds 2 per cell,209,43.18839207683708,-77.36601769924164
1777,2016-07-18,harvest,Cauliflower,Cauliflower,Janvel,2.2,8,0,,115,43.18839207683708,-77.36601769924164
1778,2016-07-18,harvest,Broccoli,Broccoli,Green Magic,1.1,0,22,,18,43.18839207683708,-77.36601769924164
1779,2016-07-18,harvest,Squash,Summer Squash,Multipik,1.1,0,9,,49,43.18839207683708,-77.36601769924164
1780,2016-07-18,harvest,Squash,Zucchini,Payload,1.1,0,11,,234,43.18839207683708,-77.36601769924164
1781,2016-07-18,harvest,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,52,,209,43.18839207683708,-77.36601769924164
1782,2016-07-19,harvest,Peppers,Bell Peppers,Revolution,1.2,0,117.35,,216,43.18839207683708,-77.36601769924164
1783,2016-07-19,shrink,Peppers,Bell Peppers,Revolution,1.2,0,41.6,,216,43.18839207683708,-77.36601769924164
1784,2016-07-19,harvest,Eggplant,Purple Eggplant,Nadia,1.2,0,37.5,,210,43.18839207683708,-77.36601769924164
1785,2016-07-20,harvest,Broccoli,Broccoli,Green Magic,1.1,0,41.5,,18,43.18839207683708,-77.36601769924164
1786,2016-07-20,harvest,Carrots,Orange Carrots,Jeannette,2.3,0,5,,27,43.18839207683708,-77.36601769924164
1787,2016-07-20,plant,Burdock,Cardoons,Porto Spineless,2.2,129,0,,170,43.18839207683708,-77.36601769924164
1797,2016-07-20,harvest,Cabbage,Red Cabbage,Red Express,2.2,3,0,,129,43.18839207683708,-77.36601769924164
1788,2016-07-21,harvest,Cauliflower,Cauliflower,Janvel,2.2,13,23,,115,43.18839207683708,-77.36601769924164
1789,2016-07-21,harvest,Cabbage,Red Cabbage,Integro,2.2,13,49,,203,43.18839207683708,-77.36601769924164
1790,2016-07-21,harvest,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,119,,209,43.18839207683708,-77.36601769924164
1791,2016-07-21,harvest,Squash,Summer Squash,Multipik,1.1,0,34,,49,43.18839207683708,-77.36601769924164
1792,2016-07-21,harvest,Squash,Zucchini,Payload,1.1,0,41,,234,43.18839207683708,-77.36601769924164
1793,2016-07-21,harvest,Eggplant,Purple Eggplant,Nadia,1.2,0,52,,210,43.18839207683708,-77.36601769924164
1794,2016-07-21,harvest,Eggplant,Purple Eggplant,Nadia,1.2,0,52,,210,43.18839207683708,-77.36601769924164
1795,2016-07-21,harvest,Kale,Green Kale,Starbor,2.1,12,0,,214,43.18839207683708,-77.36601769924164
1796,2016-07-21,harvest,Kale,Red Kale,Red Russian,2.1,3,0,,22,43.18839207683708,-77.36601769924164
1798,2016-07-22,harvest,Broccoli,Broccoli,Green Magic,1.1,0,13,,18,43.18839207683708,-77.36601769924164
1799,2016-07-22,harvest,Tomatoes,Slicer Tomatoes,Charger,1.1,0,13,,224,43.18839207683708,-77.36601769924164
1800,2016-07-22,harvest,Tomatoes,Slicer Tomatoes,Defiant,1.1,0,33,,64,43.18839207683708,-77.36601769924164
1801,2016-07-22,shrink,Tomatoes,Slicer Tomatoes,Charger,1.1,4,2,,224,43.18839207683708,-77.36601769924164
1802,2016-07-22,harvest,Garlic,Garlic,Music,1.4,80,18,,121,43.18839207683708,-77.36601769924164
1803,2016-07-22,harvest,Cabbage,Red Cabbage,Integro,2.2,12,50,,203,43.18839207683708,-77.36601769924164
1804,2016-07-22,harvest,Cauliflower,Cauliflower,Janvel,2.2,41,89,,115,43.18839207683708,-77.36601769924164
1805,2016-07-22,harvest,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,65,,209,43.18839207683708,-77.36601769924164
1806,2016-07-22,harvest,Eggplant,Purple Eggplant,Nadia,1.2,0,29,,210,43.18839207683708,-77.36601769924164
1807,2016-07-22,harvest,Kale,Green Kale,Starbor,2.1,14,0,,214,43.18839207683708,-77.36601769924164
1808,2016-07-22,harvest,Peppers,Bell Peppers,Revolution,1.2,0,49,,216,43.18839207683708,-77.36601769924164
1809,2016-07-22,shrink,Peppers,Bell Peppers,Revolution,1.2,0,23,Blossom End Rot,216,43.18839207683708,-77.36601769924164
1810,2016-07-22,harvest,Squash,Summer Squash,Multipik,1.1,0,21,,49,43.18839207683708,-77.36601769924164
1811,2016-07-22,harvest,Squash,Summer Squash,Multipik,1.2,0,14,,49,43.18839207683708,-77.36601769924164
1812,2016-07-22,harvest,Squash,Zucchini,Payload,1.1,0,51,,234,43.18839207683708,-77.36601769924164
1813,2016-07-22,harvest,Squash,Zucchini,Payload,1.2,0,46,,234,43.18839207683708,-77.36601769924164
1814,2016-07-23,harvest,Kale,Red Kale,Red Russian,1.1,1,0,,22,43.18839207683708,-77.36601769924164
1815,2016-07-23,harvest,Broccoli,Broccoli,Green Magic,1.1,0,4,,18,43.18839207683708,-77.36601769924164
1816,2016-07-23,harvest,Cabbage,Red Cabbage,Integro,2.2,8,24,,203,43.18839207683708,-77.36601769924164
1817,2016-07-24,harvest,Cauliflower,Cauliflower,Janvel,2.2,28,69,,115,43.18839207683708,-77.36601769924164
1818,2016-07-24,sow,Beets,Golden Beets,Touchstone,3.2,800,0,,26,43.18839207683708,-77.36601769924164
1819,2016-07-24,sow,Beets,Red Beets,Merlin,3.2,800,0,,169,43.18839207683708,-77.36601769924164
1820,2016-07-24,harvest,Tomatoes,Slicer Tomatoes,Charger,1.1,0,35,,224,43.18839207683708,-77.36601769924164
1821,2016-07-24,harvest,Cucumbers,Slicer Cuke,Corinto,3.1,0,18,,208,43.18839207683708,-77.36601769924164
1822,2016-07-24,harvest,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,57,,209,43.18839207683708,-77.36601769924164
1823,2016-07-24,harvest,Cucumbers,Specialty Cuke,Lemon,1.1,0,14,,54,43.18839207683708,-77.36601769924164
1824,2016-07-24,harvest,Squash,Summer Squash,Multipik,1.1,0,22,,49,43.18839207683708,-77.36601769924164
1825,2016-07-24,harvest,Squash,Summer Squash,Multipik,1.2,0,53,,49,43.18839207683708,-77.36601769924164
1826,2016-07-24,harvest,Squash,Zucchini,Payload,1.1,0,56,,234,43.18839207683708,-77.36601769924164
1827,2016-07-24,harvest,Squash,Zucchini,Payload,1.2,0,66,,234,43.18839207683708,-77.36601769924164
1828,2016-07-25,harvest,Cucumbers,Slicer Cuke,Corinto,3.2,0,12,,208,43.18839207683708,-77.36601769924164
1829,2016-07-25,harvest,Cucumbers,Specialty Cuke,Lemon,1.1,0,10,,54,43.18839207683708,-77.36601769924164
1830,2016-07-25,harvest,Squash,Summer Squash,Multipik,1.1,0,9,,49,43.18839207683708,-77.36601769924164
1831,2016-07-25,harvest,Squash,Summer Squash,Multipik,1.2,0,25,,49,43.18839207683708,-77.36601769924164
1832,2016-07-25,harvest,Squash,Zucchini,Payload,1.1,0,18,,234,43.18839207683708,-77.36601769924164
1833,2016-07-25,harvest,Squash,Zucchini,Payload,1.2,0,32,,234,43.18839207683708,-77.36601769924164
1834,2016-07-26,harvest,Cucumbers,Specialty Cuke,Lemon,1.1,0,9,,54,43.18839207683708,-77.36601769924164
1835,2016-07-26,harvest,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,60,,209,43.18839207683708,-77.36601769924164
1836,2016-07-26,harvest,Squash,Zucchini,Payload,1.1,0,17,,234,43.18839207683708,-77.36601769924164
1837,2016-07-26,harvest,Squash,Zucchini,Payload,1.2,0,17,,234,43.18839207683708,-77.36601769924164
1838,2016-07-27,plant,Carrots,Purple Carrots,Purple Haze,2.3,36,0,36 grams,131,43.18839207683708,-77.36601769924164
1839,2016-07-27,plant,Carrots,Orange Carrots,Resistafly,2.3,2,0,2 grams,29,43.18839207683708,-77.36601769924164
1840,2016-07-27,harvest,Squash,Summer Squash,Multipik,1.1,0,37,,49,43.18839207683708,-77.36601769924164
1841,2016-07-27,harvest,Squash,Summer Squash,Multipik,1.2,0,38,,49,43.18839207683708,-77.36601769924164
1842,2016-07-27,harvest,Tomatoes,Slicer Tomatoes,Charger,1.1,0,109,,224,43.18839207683708,-77.36601769924164
1843,2016-07-28,harvest,Beans,Green Beans,Provider,1.2,0,40,,70,43.18839207683708,-77.36601769924164
1844,2016-07-28,harvest,Eggplant,Purple Eggplant,Nadia,1.2,0,183,,210,43.18839207683708,-77.36601769924164
1845,2016-07-28,shrink,Lettuce,Mini Romaine,Breen,2.2,12,0,,9,43.18839207683708,-77.36601769924164
1846,2016-07-28,harvest,Garlic,Garlic,Music,1.4,0,8,,121,43.18839207683708,-77.36601769924164
1847,2016-07-28,harvest,Beans,Yellow Beans,Rocdor,1.2,0,8,,71,43.18839207683708,-77.36601769924164
1848,2016-07-28,harvest,Tomatoes,Cherry Tomatoes,Cherry Bomb,1.1,0,36,,225,43.18839207683708,-77.36601769924164
1849,2016-07-28,harvest,Cauliflower,Cauliflower,Janvel,2.2,0,98,,115,43.18839207683708,-77.36601769924164
1850,2016-07-28,harvest,Cabbage,Red Cabbage,Integro,2.2,0,49,,203,43.18839207683708,-77.36601769924164
1851,2016-07-28,harvest,Kale,Green Kale,Vates,2.1,15,0,,21,43.18839207683708,-77.36601769924164
1852,2016-07-28,harvest,Kale,Red Kale,Red Russian,2.1,6,0,,22,43.18839207683708,-77.36601769924164
1853,2016-07-28,harvest,Peppers,Hot Peppers,Jalafuego,1.2,0,6,,45,43.18839207683708,-77.36601769924164
1854,2016-07-28,shrink,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,55,,209,43.18839207683708,-77.36601769924164
1855,2016-07-28,harvest,Squash,Zucchini,Payload,1.1,0,50,,234,43.18839207683708,-77.36601769924164
1856,2016-07-28,harvest,Squash,Zucchini,Payload,1.2,0,84,,234,43.18839207683708,-77.36601769924164
1857,2016-07-28,harvest,Tomatoes,Slicer Tomatoes,Defiant,1.1,0,57,,64,43.18839207683708,-77.36601769924164
1858,2016-07-28,harvest,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,62,,209,43.18839207683708,-77.36601769924164
1859,2016-07-29,harvest,Cauliflower,Cauliflower,Janvel,2.2,0,82,,115,43.18839207683708,-77.36601769924164
1860,2016-07-29,harvest,Cabbage,Red Cabbage,Integro,0,42,0,,203,43.18839207683708,-77.36601769924164
1861,2016-07-29,harvest,Squash,Summer Squash,Multipik,1.2,0,58,,49,43.18839207683708,-77.36601769924164
1862,2016-07-29,harvest,Squash,Summer Squash,Multipik,1.1,0,20,,49,43.18839207683708,-77.36601769924164
1863,2016-07-29,harvest,Squash,Zucchini,Payload,1.2,0,22,,234,43.18839207683708,-77.36601769924164
1864,2016-07-29,harvest,Squash,Zucchini,Payload,1.1,0,8,,234,43.18839207683708,-77.36601769924164
1865,2016-07-30,harvest,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,45,,209,43.18839207683708,-77.36601769924164
1866,2016-07-31,shrink,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,35,,209,43.18839207683708,-77.36601769924164
1867,2016-07-31,shrink,Squash,Summer Squash,Multipik,1.1,0,25,,49,43.18839207683708,-77.36601769924164
1868,2016-07-31,harvest,Cabbage,Red Cabbage,Integro,2.2,0,32,,203,43.18839207683708,-77.36601769924164
1869,2016-07-31,harvest,Squash,Summer Squash,Multipik,1.1,0,34,,49,43.18839207683708,-77.36601769924164
1870,2016-07-31,harvest,Squash,Summer Squash,Multipik,1.2,0,78,,49,43.18839207683708,-77.36601769924164
1871,2016-07-31,harvest,Squash,Zucchini,Payload,1.1,0,35,,234,43.18839207683708,-77.36601769924164
1872,2016-07-31,harvest,Squash,Zucchini,Payload,1.2,0,82,,234,43.18839207683708,-77.36601769924164
1873,2016-07-31,shrink,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,90,,209,43.18839207683708,-77.36601769924164
1874,2016-07-31,shrink,Squash,Summer Squash,Multipik,1.1,0,50,,49,43.18839207683708,-77.36601769924164
1875,2016-07-31,harvest,Tomatoes,Slicer Tomatoes,Charger,1.1,0,130,,224,43.18839207683708,-77.36601769924164
1876,2016-08-01,harvest,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,96,,209,43.18839207683708,-77.36601769924164
1877,2016-08-01,shrink,Cucumbers,Slicer Cuke,Marketmore 76,1.1,0,50,,209,43.18839207683708,-77.36601769924164
1878,2016-08-01,shrink,Squash,Zucchini,Payload,1.1,0,21,,234,43.18839207683708,-77.36601769924164
1879,2016-08-01,shrink,Squash,Summer Squash,Multipik,1.1,0,19,,49,43.18839207683708,-77.36601769924164
1880,2016-08-02,harvest,Squash,Summer Squash,Multipik,1.1,0,39,,49,43.18839207683708,-77.36601769924164
1881,2016-08-02,shrink,Squash,Summer Squash,Multipik,,0,10,,49,43.18839207683708,-77.36601769924164
1882,2016-08-02,harvest,Squash,Summer Squash,Multipik,1.2,0,64,,49,43.18839207683708,-77.36601769924164
1883,2016-08-02,harvest,Squash,Zucchini,Payload,1.2,0,83,,234,43.18839207683708,-77.36601769924164
1884,2016-08-02,harvest,Squash,Zucchini,Payload,1.1,0,29,,234,43.18839207683708,-77.36601769924164
1885,2016-08-02,harvest,Beans,Yellow Beans,Rocdor,1.2,0,8,,71,43.18839207683708,-77.36601769924164
1886,2016-08-02,harvest,Cabbage,Red Cabbage,Integro,2.2,0,38,,203,43.18839207683708,-77.36601769924164
1887,2016-08-02,harvest,Tomatoes,Cherry Tomatoes,Esterina,1.1,0,6,,68,43.18839207683708,-77.36601769924164
1888,2016-08-03,harvest,Peppers,Hot Peppers,Cheyenne,1.2,0,6.56,,46,43.18839207683708,-77.36601769924164
1889,2016-08-03,shrink,Peppers,Hot Peppers,Cheyenne,1.2,0,1,,46,43.18839207683708,-77.36601769924164
1890,2016-08-03,harvest,Peppers,Bell Peppers,Revolution,1.2,0,51.36,,216,43.18839207683708,-77.36601769924164
1891,2016-08-03,shrink,Peppers,Bell Peppers,Revolution,1.2,0,30.39,,216,43.18839207683708,-77.36601769924164
